TICK    0 @ 0x77E00000 -  IntOff NoOperands; PC++ | PC=3/0x3
TICK  365 - RM2<-#1; PC++ | SP=316/0x13C
TICK  366 @ 0x0F820000 -  POP SingleReg; PC++ | PC=25/0x19
TICK  367 - RF1<-SP | RF1=316/0x13C
TICK  368 - RM1<-memD[13C] | RM1=1/0x1
TICK  369 - RM1<-memD[13D] | RM1=1/0x1
TICK  370 - RM1<-memD[13E] | RM1=1/0x1
TICK  371 - RM1<-memD[13F] | RM1=   1/0x1
TICK  372 - SP=SP+4 | SP=316/0x13C
TICK  373 @ 0x51C02400 -  CMP RegReg; PC++ | PC=26/0x1A
TICK  374 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=1/0x1 RM2=1/0x1
TICK  375 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=27/0x1B
TICK  376 - RF2<-memI[0x1B]; PC++ | RF2=30/0x1E
TICK  377 - JNE not taken | PC=28/0x1C; N=0,Z=1,V=0,C=0
TICK  378 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=29/0x1D
TICK  379 - PC<-memI[0x13]| PC=19/0x13
TICK  380 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=20/0x14
TICK  381 - RF1<-memI[20], PC++ | RF1=12/0xC
TICK  382 - RM1<-memD[C] | RM1=1/0x1
TICK  383 - RM1<-memD[D] | RM1=1/0x1
TICK  384 - RM1<-memD[E] | RM1=1/0x1
TICK  385 - RM1<-memD[F] | RM1=   1/0x1
TICK  387 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=22/0x16
TICK  388 - SP=SP-4 | SP=316/0x13C
TICK  389 - RF1=SP | SP=316/0x13C
TICK  390 - memD[0x13C]<-RM1 | memD[0x13C]=0x1
TICK  391 - memD[0x13D]<-RM1 | memD[0x13D]=0x0
TICK  392 - memD[0x13E]<-RM1 | memD[0x13E]=0x0
TICK  393 - memD[0x13F]<-RM1 | memD[0x13F]=0x0
TICK  394 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=23/0x17
TICK  395 - RM2<-#1; PC++ | SP=316/0x13C
TICK  396 @ 0x0F820000 -  POP SingleReg; PC++ | PC=25/0x19
TICK  397 - RF1<-SP | RF1=316/0x13C
TICK  398 - RM1<-memD[13C] | RM1=1/0x1
TICK  399 - RM1<-memD[13D] | RM1=1/0x1
TICK  400 - RM1<-memD[13E] | RM1=1/0x1
TICK  401 - RM1<-memD[13F] | RM1=   1/0x1
TICK  402 - SP=SP+4 | SP=316/0x13C
------------Entering Interruption 1, value=111/0x6F------------
TICK  403 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=32/0x20
TICK  404 - RF1<-memI[32], PC++ | RF1=16/0x10
TICK  405 - RM1<-memD[10] | RM1=1/0x1
TICK  406 - RM1<-memD[11] | RM1=1/0x1
TICK  407 - RM1<-memD[12] | RM1=1/0x1
TICK  408 - RM1<-memD[13] | RM1=   1/0x1
TICK  410 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=34/0x22
TICK  411 - SP=SP-4 | SP=316/0x13C
TICK  412 - RF1=SP | SP=316/0x13C
TICK  413 - memD[0x13C]<-RM1 | memD[0x13C]=0x1
TICK  414 - memD[0x13D]<-RM1 | memD[0x13D]=0x0
TICK  415 - memD[0x13E]<-RM1 | memD[0x13E]=0x0
TICK  416 - memD[0x13F]<-RM1 | memD[0x13F]=0x0
TICK  417 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=35/0x23
TICK  418 - RM2<-#0; PC++ | SP=316/0x13C
TICK  419 @ 0x0F820000 -  POP SingleReg; PC++ | PC=37/0x25
TICK  420 - RF1<-SP | RF1=316/0x13C
TICK  421 - RM1<-memD[13C] | RM1=1/0x1
TICK  422 - RM1<-memD[13D] | RM1=1/0x1
TICK  423 - RM1<-memD[13E] | RM1=1/0x1
TICK  424 - RM1<-memD[13F] | RM1=   1/0x1
TICK  425 - SP=SP+4 | SP=316/0x13C
TICK  426 @ 0x51C02400 -  CMP RegReg; PC++ | PC=38/0x26
TICK  427 - CMP RM1, RM2 | N=0,Z=0,V=0,C=0; RM1=1/0x1 RM2=0/0x0
TICK  428 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=39/0x27
TICK  429 - RF2<-memI[0x27]; PC++ | RF2=55/0x37
TICK  430 - JNE taken; PC<-RF2 | PC=55/0x37
TICK  431 @ 0x62820000 -  IN Byte; PC++ | PC=56/0x38
TICK  432 - RInData <- port Char (111/0x6F) | RInData=111/0x6F
TICK  433 @ 0x04410000 -  MOV MvRegLowMem; PC++ | PC=57/0x39
TICK  434 - RF1 <- memI[0x39]; PC++ | RF1=57/0x39
TICK  435 - memD[0x39] <- RInData(byte) = 0x6F
TICK  436 @ 0x04CA0000 -  MOV MvMemReg; PC++ | PC=59/0x3B
TICK  437 - RF1<-memI[59], PC++ | RF1=60/0x3C
TICK  438 - ROutAddr<-memD[3C] | ROutAddr=56/0x38
TICK  439 - ROutAddr<-memD[3D] | ROutAddr=56/0x38
TICK  440 - ROutAddr<-memD[3E] | ROutAddr=56/0x38
TICK  441 - ROutAddr<-memD[3F] | ROutAddr=  56/0x38
TICK  443 @ 0x0472A000 -  MOV MvRegIndToReg; PC++ | PC=61/0x3D
TICK  444 - RF2<-ROutAddr | RF2=56/0x38
TICK  445 - RC<-memD[38] | RC=1/0x1
TICK  446 - RC<-memD[39] | RC=28417/0x6F01
TICK  447 - RC<-memD[3A] | RC=28417/0x6F01
TICK  448 - RC<-memD[3B] | RC= 28417/0x6F01
TICK  449 - RC=28417/0x6F01
TICK  450 @ 0x8D732000 -  AND ImmReg; PC++ | PC=62/0x3E
TICK  451 - RT<-memI[0x3E]; PC++ | RT=255/0xFF
TICK  452 - RC<-RC & FF | RC=1/0x1
TICK  453 @ 0x424AA000 -  ADD MathRIR; PC++ | PC=64/0x40
TICK  454 - RF1<-memI[0x40]; PC++ | RF1=1/0x1
TICK  455 - ROutAddr<-ROutAddr+RF1 | ROutAddr=57/0x39 N=0,Z=0,V=0,C=0
TICK  456 @ 0x51C13A00 -  CMP RegReg; PC++ | PC=66/0x42
TICK  457 - CMP RC, zero | N=0,Z=0,V=0,C=0; RC=1/0x1 zero=0/0x0
TICK  458 @ 0xC3000000 -  JE JAbsAddr; PC++ | PC=67/0x43
TICK  459 - RF2<-memI[0x43]; PC++ | RF2=76/0x4C
TICK  460 - no jump | PC=68/0x44; N=0,Z=0,V=0,C=0
TICK  461 @ 0x05ECA000 -  MOV MvLowRegIndToReg; PC++ | PC=69/0x45
TICK  462 - ROutData <- memD[39] | ROutData=111/0x6F
TICK  463 @ 0x6A820000 -  OUT Byte; PC++ | PC=70/0x46
TICK  464 - port 1 <- ROutData(0x6F) char | [119 104 111 63 32 104 101 108 108 111 44 71 111]
TICK  465 @ 0x46532000 -  SUB MathRIR; PC++ | PC=71/0x47
TICK  466 - RF1<-memI[0x47]; PC++ | RF1=1/0x1
TICK  467 - RC<-RC-RF1 | RC=1/0x1
TICK  467 - RC<-RC-RF1 | RC=0/0x0 N=0,Z=1,V=0,C=1
TICK  468 @ 0x424AA000 -  ADD MathRIR; PC++ | PC=73/0x49
TICK  469 - RF1<-memI[0x49]; PC++ | RF1=1/0x1
TICK  470 - ROutAddr<-ROutAddr+RF1 | ROutAddr=58/0x3A N=0,Z=0,V=0,C=0
TICK  471 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=75/0x4B
TICK  472 - PC<-memI[0x41]| PC=65/0x41
TICK  473 @ 0x51C13A00 -  CMP RegReg; PC++ | PC=66/0x42
TICK  474 - CMP RC, zero | N=0,Z=1,V=0,C=0; RC=0/0x0 zero=0/0x0
TICK  475 @ 0xC3000000 -  JE JAbsAddr; PC++ | PC=67/0x43
TICK  476 - RF2<-memI[0x43]; PC++ | RF2=76/0x4C
TICK  477 - PC<-RF2 | PC=76/0x4C
TICK  478 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=77/0x4D
TICK  479 - RF1<-memI[77], PC++ | RF1=16/0x10
TICK  480 - RM1<-memD[10] | RM1=1/0x1
TICK  481 - RM1<-memD[11] | RM1=1/0x1
TICK  482 - RM1<-memD[12] | RM1=1/0x1
TICK  483 - RM1<-memD[13] | RM1=   1/0x1
TICK  485 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=79/0x4F
TICK  486 - SP=SP-4 | SP=316/0x13C
TICK  487 - RF1=SP | SP=316/0x13C
TICK  488 - memD[0x13C]<-RM1 | memD[0x13C]=0x1
TICK  489 - memD[0x13D]<-RM1 | memD[0x13D]=0x0
TICK  490 - memD[0x13E]<-RM1 | memD[0x13E]=0x0
TICK  491 - memD[0x13F]<-RM1 | memD[0x13F]=0x0
TICK  492 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=80/0x50
TICK  493 - RM2<-#1; PC++ | SP=316/0x13C
TICK  494 @ 0x0F820000 -  POP SingleReg; PC++ | PC=82/0x52
TICK  495 - RF1<-SP | RF1=316/0x13C
TICK  496 - RM1<-memD[13C] | RM1=1/0x1
TICK  497 - RM1<-memD[13D] | RM1=1/0x1
TICK  498 - RM1<-memD[13E] | RM1=1/0x1
TICK  499 - RM1<-memD[13F] | RM1=   1/0x1
TICK  500 - SP=SP+4 | SP=316/0x13C
TICK  501 @ 0x42002400 -  ADD MathRRR; PC++ | PC=83/0x53
TICK  502 - RA<-RM1+RM2 | RA=2/0x2 N=0,Z=0,V=0,C=0
TICK  502 - RA<-RM1 + RM2 | RA=2/0x2
TICK  503 @ 0x04E00000 -  MOV MvRegMem; PC++ | PC=84/0x54
TICK  504 - RF1<-memI[0x54]; PC++ 
TICK  505 - memD[0x10]<-RA | memD[0x10]=0x2
TICK  506 - memD[0x11]<-RA | memD[0x11]=0x0
TICK  507 - memD[0x12]<-RA | memD[0x12]=0x0
TICK  508 - memD[0x13]<-RA | memD[0x13]=0x0
TICK  509 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=86/0x56
TICK  510 - RF1<-memI[86], PC++ | RF1=16/0x10
TICK  511 - RM1<-memD[10] | RM1=2/0x2
TICK  512 - RM1<-memD[11] | RM1=2/0x2
TICK  513 - RM1<-memD[12] | RM1=2/0x2
TICK  514 - RM1<-memD[13] | RM1=   2/0x2
TICK  516 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=88/0x58
TICK  517 - SP=SP-4 | SP=316/0x13C
TICK  518 - RF1=SP | SP=316/0x13C
TICK  519 - memD[0x13C]<-RM1 | memD[0x13C]=0x2
TICK  520 - memD[0x13D]<-RM1 | memD[0x13D]=0x0
TICK  521 - memD[0x13E]<-RM1 | memD[0x13E]=0x0
TICK  522 - memD[0x13F]<-RM1 | memD[0x13F]=0x0
TICK  523 @ 0x04C40000 -  MOV MvMemReg; PC++ | PC=89/0x59
TICK  524 - RF1<-memI[89], PC++ | RF1=20/0x14
TICK  525 - RM2<-memD[14] | RM2=3/0x3
TICK  526 - RM2<-memD[15] | RM2=3/0x3
TICK  527 - RM2<-memD[16] | RM2=3/0x3
TICK  528 - RM2<-memD[17] | RM2=   3/0x3
TICK  530 @ 0x0F820000 -  POP SingleReg; PC++ | PC=91/0x5B
TICK  531 - RF1<-SP | RF1=316/0x13C
TICK  532 - RM1<-memD[13C] | RM1=2/0x2
TICK  533 - RM1<-memD[13D] | RM1=2/0x2
TICK  534 - RM1<-memD[13E] | RM1=2/0x2
TICK  535 - RM1<-memD[13F] | RM1=   2/0x2
TICK  536 - SP=SP+4 | SP=316/0x13C
TICK  537 @ 0x51C02400 -  CMP RegReg; PC++ | PC=92/0x5C
TICK  538 - CMP RM1, RM2 | N=1,Z=0,V=0,C=1; RM1=2/0x2 RM2=3/0x3
TICK  539 @ 0xCF000000 -  JL JAbsAddr; PC++ | PC=93/0x5D
TICK  540 - RF2<-memI[0x5D]; PC++ | RF2=98/0x62
TICK  541 - JL taken → PC<-RF2 | PC=98/0x62
TICK  542 @ 0x93E20000 -  IRet NoOperands; PC++ | PC=99/0x63
TICK  543 - restore register values | PC=25/0x19
------------Exiting interruption------------
TICK  544 @ 0x51C02400 -  CMP RegReg; PC++ | PC=26/0x1A
TICK  545 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=1/0x1 RM2=1/0x1
TICK  546 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=27/0x1B
TICK  547 - RF2<-memI[0x1B]; PC++ | RF2=30/0x1E
TICK  548 - JNE not taken | PC=28/0x1C; N=0,Z=1,V=0,C=0
TICK  549 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=29/0x1D
TICK  550 - PC<-memI[0x13]| PC=19/0x13
TICK  551 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=20/0x14
TICK  552 - RF1<-memI[20], PC++ | RF1=12/0xC
TICK  553 - RM1<-memD[C] | RM1=1/0x1
TICK  554 - RM1<-memD[D] | RM1=1/0x1
TICK  555 - RM1<-memD[E] | RM1=1/0x1
TICK  556 - RM1<-memD[F] | RM1=   1/0x1
TICK  558 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=22/0x16
TICK  559 - SP=SP-4 | SP=316/0x13C
TICK  560 - RF1=SP | SP=316/0x13C
TICK  561 - memD[0x13C]<-RM1 | memD[0x13C]=0x1
TICK  562 - memD[0x13D]<-RM1 | memD[0x13D]=0x0
TICK  563 - memD[0x13E]<-RM1 | memD[0x13E]=0x0
TICK  564 - memD[0x13F]<-RM1 | memD[0x13F]=0x0
TICK  565 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=23/0x17
TICK  566 - RM2<-#1; PC++ | SP=316/0x13C
TICK  567 @ 0x0F820000 -  POP SingleReg; PC++ | PC=25/0x19
TICK  568 - RF1<-SP | RF1=316/0x13C
TICK  569 - RM1<-memD[13C] | RM1=1/0x1
TICK  570 - RM1<-memD[13D] | RM1=1/0x1
TICK  571 - RM1<-memD[13E] | RM1=1/0x1
TICK  572 - RM1<-memD[13F] | RM1=   1/0x1
TICK  573 - SP=SP+4 | SP=316/0x13C
TICK  574 @ 0x51C02400 -  CMP RegReg; PC++ | PC=26/0x1A
TICK  575 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=1/0x1 RM2=1/0x1
TICK  576 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=27/0x1B
TICK  577 - RF2<-memI[0x1B]; PC++ | RF2=30/0x1E
TICK  578 - JNE not taken | PC=28/0x1C; N=0,Z=1,V=0,C=0
TICK  579 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=29/0x1D
TICK  580 - PC<-memI[0x13]| PC=19/0x13
TICK  581 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=20/0x14
TICK  582 - RF1<-memI[20], PC++ | RF1=12/0xC
TICK  583 - RM1<-memD[C] | RM1=1/0x1
TICK  584 - RM1<-memD[D] | RM1=1/0x1
TICK  585 - RM1<-memD[E] | RM1=1/0x1
TICK  586 - RM1<-memD[F] | RM1=   1/0x1
TICK  588 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=22/0x16
TICK  589 - SP=SP-4 | SP=316/0x13C
TICK  590 - RF1=SP | SP=316/0x13C
TICK  591 - memD[0x13C]<-RM1 | memD[0x13C]=0x1
TICK  592 - memD[0x13D]<-RM1 | memD[0x13D]=0x0
TICK  593 - memD[0x13E]<-RM1 | memD[0x13E]=0x0
TICK  594 - memD[0x13F]<-RM1 | memD[0x13F]=0x0
TICK  595 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=23/0x17
TICK  596 - RM2<-#1; PC++ | SP=316/0x13C
TICK  597 @ 0x0F820000 -  POP SingleReg; PC++ | PC=25/0x19
TICK  598 - RF1<-SP | RF1=316/0x13C
TICK  599 - RM1<-memD[13C] | RM1=1/0x1
TICK  600 - RM1<-memD[13D] | RM1=1/0x1
TICK  601 - RM1<-memD[13E] | RM1=1/0x1
TICK  602 - RM1<-memD[13F] | RM1=   1/0x1
TICK  603 - SP=SP+4 | SP=316/0x13C
TICK  604 @ 0x51C02400 -  CMP RegReg; PC++ | PC=26/0x1A
TICK  605 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=1/0x1 RM2=1/0x1
TICK  606 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=27/0x1B
TICK  607 - RF2<-memI[0x1B]; PC++ | RF2=30/0x1E
TICK  608 - JNE not taken | PC=28/0x1C; N=0,Z=1,V=0,C=0
TICK  609 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=29/0x1D
TICK  610 - PC<-memI[0x13]| PC=19/0x13
TICK  611 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=20/0x14
TICK  612 - RF1<-memI[20], PC++ | RF1=12/0xC
TICK  613 - RM1<-memD[C] | RM1=1/0x1
TICK  614 - RM1<-memD[D] | RM1=1/0x1
TICK  615 - RM1<-memD[E] | RM1=1/0x1
TICK  616 - RM1<-memD[F] | RM1=   1/0x1
TICK  618 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=22/0x16
TICK  619 - SP=SP-4 | SP=316/0x13C
TICK  620 - RF1=SP | SP=316/0x13C
TICK  621 - memD[0x13C]<-RM1 | memD[0x13C]=0x1
TICK  622 - memD[0x13D]<-RM1 | memD[0x13D]=0x0
TICK  623 - memD[0x13E]<-RM1 | memD[0x13E]=0x0
TICK  624 - memD[0x13F]<-RM1 | memD[0x13F]=0x0
TICK  625 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=23/0x17
TICK  626 - RM2<-#1; PC++ | SP=316/0x13C
TICK  627 @ 0x0F820000 -  POP SingleReg; PC++ | PC=25/0x19
TICK  628 - RF1<-SP | RF1=316/0x13C
TICK  629 - RM1<-memD[13C] | RM1=1/0x1
TICK  630 - RM1<-memD[13D] | RM1=1/0x1
TICK  631 - RM1<-memD[13E] | RM1=1/0x1
TICK  632 - RM1<-memD[13F] | RM1=   1/0x1
TICK  633 - SP=SP+4 | SP=316/0x13C
TICK  634 @ 0x51C02400 -  CMP RegReg; PC++ | PC=26/0x1A
TICK  635 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=1/0x1 RM2=1/0x1
TICK  636 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=27/0x1B
TICK  637 - RF2<-memI[0x1B]; PC++ | RF2=30/0x1E
TICK  638 - JNE not taken | PC=28/0x1C; N=0,Z=1,V=0,C=0
TICK  639 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=29/0x1D
TICK  640 - PC<-memI[0x13]| PC=19/0x13
TICK  641 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=20/0x14
TICK  642 - RF1<-memI[20], PC++ | RF1=12/0xC
TICK  643 - RM1<-memD[C] | RM1=1/0x1
TICK  644 - RM1<-memD[D] | RM1=1/0x1
TICK  645 - RM1<-memD[E] | RM1=1/0x1
TICK  646 - RM1<-memD[F] | RM1=   1/0x1
TICK  648 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=22/0x16
TICK  649 - SP=SP-4 | SP=316/0x13C
TICK  650 - RF1=SP | SP=316/0x13C
TICK  651 - memD[0x13C]<-RM1 | memD[0x13C]=0x1
TICK  652 - memD[0x13D]<-RM1 | memD[0x13D]=0x0
TICK  653 - memD[0x13E]<-RM1 | memD[0x13E]=0x0
TICK  654 - memD[0x13F]<-RM1 | memD[0x13F]=0x0
TICK  655 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=23/0x17
TICK  656 - RM2<-#1; PC++ | SP=316/0x13C
TICK  657 @ 0x0F820000 -  POP SingleReg; PC++ | PC=25/0x19
TICK  658 - RF1<-SP | RF1=316/0x13C
TICK  659 - RM1<-memD[13C] | RM1=1/0x1
TICK  660 - RM1<-memD[13D] | RM1=1/0x1
TICK  661 - RM1<-memD[13E] | RM1=1/0x1
TICK  662 - RM1<-memD[13F] | RM1=   1/0x1
TICK  663 - SP=SP+4 | SP=316/0x13C
TICK  664 @ 0x51C02400 -  CMP RegReg; PC++ | PC=26/0x1A
TICK  665 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=1/0x1 RM2=1/0x1
TICK  666 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=27/0x1B
TICK  667 - RF2<-memI[0x1B]; PC++ | RF2=30/0x1E
TICK  668 - JNE not taken | PC=28/0x1C; N=0,Z=1,V=0,C=0
TICK  669 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=29/0x1D
TICK  670 - PC<-memI[0x13]| PC=19/0x13
TICK  671 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=20/0x14
TICK  672 - RF1<-memI[20], PC++ | RF1=12/0xC
TICK  673 - RM1<-memD[C] | RM1=1/0x1
TICK  674 - RM1<-memD[D] | RM1=1/0x1
TICK  675 - RM1<-memD[E] | RM1=1/0x1
TICK  676 - RM1<-memD[F] | RM1=   1/0x1
TICK  678 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=22/0x16
TICK  679 - SP=SP-4 | SP=316/0x13C
TICK  680 - RF1=SP | SP=316/0x13C
TICK  681 - memD[0x13C]<-RM1 | memD[0x13C]=0x1
TICK  682 - memD[0x13D]<-RM1 | memD[0x13D]=0x0
TICK  683 - memD[0x13E]<-RM1 | memD[0x13E]=0x0
TICK  684 - memD[0x13F]<-RM1 | memD[0x13F]=0x0
TICK  685 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=23/0x17
TICK  686 - RM2<-#1; PC++ | SP=316/0x13C
TICK  687 @ 0x0F820000 -  POP SingleReg; PC++ | PC=25/0x19
TICK  688 - RF1<-SP | RF1=316/0x13C
TICK  689 - RM1<-memD[13C] | RM1=1/0x1
TICK  690 - RM1<-memD[13D] | RM1=1/0x1
TICK  691 - RM1<-memD[13E] | RM1=1/0x1
TICK  692 - RM1<-memD[13F] | RM1=   1/0x1
TICK  693 - SP=SP+4 | SP=316/0x13C
TICK  694 @ 0x51C02400 -  CMP RegReg; PC++ | PC=26/0x1A
TICK  695 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=1/0x1 RM2=1/0x1
TICK  696 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=27/0x1B
TICK  697 - RF2<-memI[0x1B]; PC++ | RF2=30/0x1E
TICK  698 - JNE not taken | PC=28/0x1C; N=0,Z=1,V=0,C=0
TICK  699 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=29/0x1D
TICK  700 - PC<-memI[0x13]| PC=19/0x13
------------Entering Interruption 1, value=105/0x69------------
TICK  701 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=32/0x20
TICK  702 - RF1<-memI[32], PC++ | RF1=16/0x10
TICK  703 - RM1<-memD[10] | RM1=2/0x2
TICK  704 - RM1<-memD[11] | RM1=2/0x2
TICK  705 - RM1<-memD[12] | RM1=2/0x2
TICK  706 - RM1<-memD[13] | RM1=   2/0x2
TICK  708 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=34/0x22
TICK  709 - SP=SP-4 | SP=316/0x13C
TICK  710 - RF1=SP | SP=316/0x13C
TICK  711 - memD[0x13C]<-RM1 | memD[0x13C]=0x2
TICK  712 - memD[0x13D]<-RM1 | memD[0x13D]=0x0
TICK  713 - memD[0x13E]<-RM1 | memD[0x13E]=0x0
TICK  714 - memD[0x13F]<-RM1 | memD[0x13F]=0x0
TICK  715 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=35/0x23
TICK  716 - RM2<-#0; PC++ | SP=316/0x13C
TICK  717 @ 0x0F820000 -  POP SingleReg; PC++ | PC=37/0x25
TICK  718 - RF1<-SP | RF1=316/0x13C
TICK  719 - RM1<-memD[13C] | RM1=2/0x2
TICK  720 - RM1<-memD[13D] | RM1=2/0x2
TICK  721 - RM1<-memD[13E] | RM1=2/0x2
TICK  722 - RM1<-memD[13F] | RM1=   2/0x2
TICK  723 - SP=SP+4 | SP=316/0x13C
TICK  724 @ 0x51C02400 -  CMP RegReg; PC++ | PC=38/0x26
TICK  725 - CMP RM1, RM2 | N=0,Z=0,V=0,C=0; RM1=2/0x2 RM2=0/0x0
TICK  726 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=39/0x27
TICK  727 - RF2<-memI[0x27]; PC++ | RF2=55/0x37
TICK  728 - JNE taken; PC<-RF2 | PC=55/0x37
TICK  729 @ 0x62820000 -  IN Byte; PC++ | PC=56/0x38
TICK  730 - RInData <- port Char (105/0x69) | RInData=105/0x69
TICK  731 @ 0x04410000 -  MOV MvRegLowMem; PC++ | PC=57/0x39
TICK  732 - RF1 <- memI[0x39]; PC++ | RF1=57/0x39
TICK  733 - memD[0x39] <- RInData(byte) = 0x69
TICK  734 @ 0x04CA0000 -  MOV MvMemReg; PC++ | PC=59/0x3B
TICK  735 - RF1<-memI[59], PC++ | RF1=60/0x3C
TICK  736 - ROutAddr<-memD[3C] | ROutAddr=56/0x38
TICK  737 - ROutAddr<-memD[3D] | ROutAddr=56/0x38
TICK  738 - ROutAddr<-memD[3E] | ROutAddr=56/0x38
TICK  739 - ROutAddr<-memD[3F] | ROutAddr=  56/0x38
TICK  741 @ 0x0472A000 -  MOV MvRegIndToReg; PC++ | PC=61/0x3D
TICK  742 - RF2<-ROutAddr | RF2=56/0x38
TICK  743 - RC<-memD[38] | RC=1/0x1
TICK  744 - RC<-memD[39] | RC=26881/0x6901
TICK  745 - RC<-memD[3A] | RC=26881/0x6901
TICK  746 - RC<-memD[3B] | RC= 26881/0x6901
TICK  747 - RC=26881/0x6901
TICK  748 @ 0x8D732000 -  AND ImmReg; PC++ | PC=62/0x3E
TICK  749 - RT<-memI[0x3E]; PC++ | RT=255/0xFF
TICK  750 - RC<-RC & FF | RC=1/0x1
TICK  751 @ 0x424AA000 -  ADD MathRIR; PC++ | PC=64/0x40
TICK  752 - RF1<-memI[0x40]; PC++ | RF1=1/0x1
TICK  753 - ROutAddr<-ROutAddr+RF1 | ROutAddr=57/0x39 N=0,Z=0,V=0,C=0
TICK  754 @ 0x51C13A00 -  CMP RegReg; PC++ | PC=66/0x42
TICK  755 - CMP RC, zero | N=0,Z=0,V=0,C=0; RC=1/0x1 zero=0/0x0
TICK  756 @ 0xC3000000 -  JE JAbsAddr; PC++ | PC=67/0x43
TICK  757 - RF2<-memI[0x43]; PC++ | RF2=76/0x4C
TICK  758 - no jump | PC=68/0x44; N=0,Z=0,V=0,C=0
TICK  759 @ 0x05ECA000 -  MOV MvLowRegIndToReg; PC++ | PC=69/0x45
TICK  760 - ROutData <- memD[39] | ROutData=105/0x69
TICK  761 @ 0x6A820000 -  OUT Byte; PC++ | PC=70/0x46
TICK  762 - port 1 <- ROutData(0x69) char | [119 104 111 63 32 104 101 108 108 111 44 71 111 105]
TICK  763 @ 0x46532000 -  SUB MathRIR; PC++ | PC=71/0x47
TICK  764 - RF1<-memI[0x47]; PC++ | RF1=1/0x1
TICK  765 - RC<-RC-RF1 | RC=1/0x1
TICK  765 - RC<-RC-RF1 | RC=0/0x0 N=0,Z=1,V=0,C=1
TICK  766 @ 0x424AA000 -  ADD MathRIR; PC++ | PC=73/0x49
TICK  767 - RF1<-memI[0x49]; PC++ | RF1=1/0x1
TICK  768 - ROutAddr<-ROutAddr+RF1 | ROutAddr=58/0x3A N=0,Z=0,V=0,C=0
TICK  769 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=75/0x4B
TICK  770 - PC<-memI[0x41]| PC=65/0x41
TICK  771 @ 0x51C13A00 -  CMP RegReg; PC++ | PC=66/0x42
TICK  772 - CMP RC, zero | N=0,Z=1,V=0,C=0; RC=0/0x0 zero=0/0x0
TICK  773 @ 0xC3000000 -  JE JAbsAddr; PC++ | PC=67/0x43
TICK  774 - RF2<-memI[0x43]; PC++ | RF2=76/0x4C
TICK  775 - PC<-RF2 | PC=76/0x4C
